"Index";"Radiación Difusa (DF)";"Radiación Directa (DT)";"Radiación Global (GL)"
2012-07-20 17:00:00;55;116;125
2012-07-20 18:00:00;26;29;38
2012-07-20 19:00:00;11;12;14
2012-07-20 20:00:00;0;0;0
2012-07-21 05:00:00;0;3;0
2012-07-21 06:00:00;8;135;29
2012-07-21 07:00:00;16;228;97
2012-07-21 08:00:00;20;265;173
2012-07-21 09:00:00;22;286;244
2012-07-21 10:00:00;23;297;302
2012-07-21 11:00:00;25;301;342
2012-07-21 12:00:00;26;304;363
2012-07-21 13:00:00;25;306;364
2012-07-21 14:00:00;26;299;341
2012-07-21 15:00:00;30;283;296
2012-07-21 16:00:00;28;270;238
2012-07-21 17:00:00;25;247;169
2012-07-21 18:00:00;20;201;94
2012-07-21 19:00:00;9;114;26
2012-07-21 20:00:00;0;2;0
2012-07-22 05:00:00;0;1;0
2012-07-22 06:00:00;9;107;26
2012-07-22 07:00:00;18;212;94
2012-07-22 08:00:00;22;257;171
2012-07-22 09:00:00;24;278;240
2012-07-22 10:00:00;27;290;298
2012-07-22 11:00:00;28;295;338
2012-07-22 12:00:00;30;297;359
2012-07-22 13:00:00;30;297;359
2012-07-22 14:00:00;29;294;338
2012-07-22 15:00:00;28;286;298
2012-07-22 16:00:00;25;275;241
2012-07-22 17:00:00;22;256;173
2012-07-22 18:00:00;19;208;95
2012-07-22 19:00:00;10;101;26
2012-07-22 20:00:00;0;1;0
2012-07-23 05:00:00;0;0;0
2012-07-23 06:00:00;9;1;9
2012-07-23 07:00:00;29;0;31
2012-07-23 08:00:00;64;0;64
2012-07-23 09:00:00;71;178;215
2012-07-23 10:00:00;62;229;285
2012-07-23 11:00:00;84;218;320
2012-07-23 12:00:00;103;206;339
2012-07-23 13:00:00;62;246;345
2012-07-23 14:00:00;53;251;327
2012-07-23 15:00:00;51;241;286
2012-07-23 16:00:00;44;232;230
2012-07-23 17:00:00;37;206;162
2012-07-23 18:00:00;29;156;88
2012-07-23 19:00:00;13;59;23
2012-07-23 20:00:00;0;0;0
2012-07-24 05:00:00;0;0;0
2012-07-24 06:00:00;11;0;11
2012-07-24 07:00:00;42;4;44
2012-07-24 08:00:00;53;0;53
2012-07-24 09:00:00;111;9;118
2012-07-24 10:00:00;150;87;223
2012-07-24 11:00:00;95;247;323
2012-07-24 12:00:00;69;289;349
2012-07-24 13:00:00;72;285;351
2012-07-24 14:00:00;76;269;326
2012-07-24 15:00:00;56;282;289
2012-07-24 16:00:00;51;262;231
2012-07-24 17:00:00;46;222;160
2012-07-24 18:00:00;32;171;87
2012-07-24 19:00:00;13;67;22
2012-07-24 20:00:00;0;0;0
2012-07-25 05:00:00;0;0;0
2012-07-25 06:00:00;11;76;20
2012-07-25 07:00:00;24;211;90
2012-07-25 08:00:00;32;265;166
2012-07-25 09:00:00;52;261;230
2012-07-25 10:00:00;68;261;284
2012-07-25 11:00:00;78;265;324
2012-07-25 12:00:00;119;199;315
2012-07-25 13:00:00;104;239;339
2012-07-25 14:00:00;95;235;314
2012-07-25 15:00:00;90;220;275
2012-07-25 16:00:00;84;190;216
2012-07-25 17:00:00;66;154;146
2012-07-25 18:00:00;44;101;77
2012-07-25 19:00:00;16;21;19
2012-07-25 20:00:00;0;0;0
2012-07-26 05:00:00;0;0;0
2012-07-26 06:00:00;16;11;17
2012-07-26 07:00:00;45;45;61
2012-07-26 08:00:00;76;118;137
2012-07-26 09:00:00;94;171;211
2012-07-26 10:00:00;131;137;243
2012-07-26 11:00:00;185;111;290
2012-07-26 12:00:00;133;208;338
2012-07-26 13:00:00;110;228;336
2012-07-26 14:00:00;95;240;320
2012-07-26 15:00:00;80;231;273
2012-07-26 16:00:00;54;256;230
2012-07-26 17:00:00;41;232;161
2012-07-26 18:00:00;31;178;88
2012-07-26 19:00:00;13;60;22
2012-07-26 20:00:00;0;0;0
2012-07-27 05:00:00;0;0;0
2012-07-27 06:00:00;13;18;16
2012-07-27 07:00:00;42;20;47
2012-07-27 08:00:00;71;0;71
2012-07-27 09:00:00;117;2;119
2012-07-27 10:00:00;193;26;216
2012-07-27 11:00:00;165;161;316
2012-07-27 12:00:00;126;208;330
2012-07-27 13:00:00;92;253;342
2012-07-27 14:00:00;67;282;330
2012-07-27 15:00:00;52;290;293
2012-07-27 16:00:00;43;277;234
2012-07-27 17:00:00;44;229;161
2012-07-27 18:00:00;28;185;86
2012-07-27 19:00:00;11;77;22
2012-07-27 20:00:00;0;0;0
2012-07-29 05:00:00;0;0;0
2012-07-29 06:00:00;10;77;20
2012-07-29 07:00:00;25;195;83
2012-07-29 08:00:00;32;258;161
2012-07-29 09:00:00;35;291;233
2012-07-29 10:00:00;38;307;293
2012-07-29 11:00:00;38;321;337
2012-07-29 12:00:00;36;329;361
2012-07-29 13:00:00;31;341;366
2012-07-29 14:00:00;28;343;349
2012-07-29 15:00:00;27;333;305
2012-07-29 16:00:00;28;310;242
2012-07-29 17:00:00;27;276;168
2012-07-29 18:00:00;20;228;91
2012-07-29 19:00:00;9;113;23
2012-07-29 20:00:00;0;0;0
2012-07-30 05:00:00;0;0;0
2012-07-30 06:00:00;16;34;20
2012-07-30 07:00:00;48;77;72
2012-07-30 08:00:00;65;160;147
2012-07-30 09:00:00;59;244;227
2012-07-30 10:00:00;45;297;291
2012-07-30 11:00:00;37;322;337
2012-07-30 12:00:00;34;333;361
2012-07-30 13:00:00;33;333;361
2012-07-30 14:00:00;36;325;340
2012-07-30 15:00:00;38;313;299
2012-07-30 16:00:00;32;303;242
2012-07-30 17:00:00;26;285;171
2012-07-30 18:00:00;22;227;92
2012-07-30 19:00:00;12;111;25
2012-07-30 20:00:00;0;0;0
2012-07-31 05:00:00;0;0;0
2012-07-31 06:00:00;13;21;16
2012-07-31 07:00:00;40;119;76
2012-07-31 08:00:00;57;188;153
2012-07-31 09:00:00;66;236;227
2012-07-31 10:00:00;79;252;287
2012-07-31 11:00:00;99;235;319
2012-07-31 12:00:00;79;278;353
2012-07-31 13:00:00;98;272;366
2012-07-31 14:00:00;127;178;295
2012-07-31 15:00:00;125;147;249
2012-07-31 16:00:00;81;202;220
2012-07-31 17:00:00;62;183;156
2012-07-31 18:00:00;44;114;80
2012-07-31 19:00:00;16;24;19
2012-07-31 20:00:00;0;0;0
2012-08-01 05:00:00;0;0;0
2012-08-01 06:00:00;10;0;10
2012-08-01 07:00:00;37;13;41
2012-08-01 08:00:00;81;98;129
2012-08-01 09:00:00;124;128;211
2012-08-01 10:00:00;118;178;266
2012-08-01 11:00:00;165;103;262
2012-08-01 12:00:00;189;102;291
2012-08-01 13:00:00;97;254;346
2012-08-01 14:00:00;93;246;323
2012-08-01 15:00:00;91;226;280
2012-08-01 16:00:00;85;197;220
2012-08-01 17:00:00;70;156;149
2012-08-01 18:00:00;47;94;77
2012-08-01 19:00:00;16;20;19
2012-08-01 20:00:00;0;0;0
2012-08-02 05:00:00;0;0;0
2012-08-02 06:00:00;12;1;12
2012-08-02 07:00:00;48;33;58
2012-08-02 08:00:00;80;105;133
2012-08-02 09:00:00;94;171;212
2012-08-02 10:00:00;97;214;274
2012-08-02 11:00:00;89;251;323
2012-08-02 12:00:00;79;273;348
2012-08-02 13:00:00;75;280;350
2012-08-02 14:00:00;72;276;330
2012-08-02 15:00:00;68;264;288
2012-08-02 16:00:00;65;236;227
2012-08-02 17:00:00;57;193;156
2012-08-02 18:00:00;40;129;80
2012-08-02 19:00:00;14;39;19
2012-08-02 20:00:00;0;0;0
2012-08-03 05:00:00;0;0;0
2012-08-03 06:00:00;12;34;16
2012-08-03 07:00:00;32;159;79
2012-08-03 08:00:00;41;240;160
2012-08-03 09:00:00;46;279;234
2012-08-03 10:00:00;55;288;292
2012-08-03 11:00:00;66;286;331
2012-08-03 12:00:00;69;292;355
2012-08-03 13:00:00;76;283;353
2012-08-03 14:00:00;80;268;330
2012-08-03 15:00:00;84;243;285
2012-08-03 16:00:00;81;207;223
2012-08-03 17:00:00;68;159;149
2012-08-03 18:00:00;47;89;75
2012-08-03 19:00:00;14;14;16
2012-08-03 20:00:00;0;0;0
2012-08-04 05:00:00;0;0;0
2012-08-04 06:00:00;12;19;14
2012-08-04 07:00:00;37;122;74
2012-08-04 08:00:00;50;206;152
2012-08-04 09:00:00;56;250;226
2012-08-04 10:00:00;51;287;288
2012-08-04 11:00:00;43;312;333
2012-08-04 12:00:00;36;328;358
2012-08-04 13:00:00;29;337;360
2012-08-04 14:00:00;28;333;338
2012-08-04 15:00:00;25;329;298
2012-08-04 16:00:00;23;318;239
2012-08-04 17:00:00;20;293;166
2012-08-04 18:00:00;16;239;87
2012-08-04 19:00:00;7;109;19
2012-08-04 20:00:00;0;0;0
2012-08-05 05:00:00;0;0;0
2012-08-05 06:00:00;7;103;16
2012-08-05 07:00:00;15;233;79
2012-08-05 08:00:00;19;282;157
2012-08-05 09:00:00;22;306;228
2012-08-05 10:00:00;24;318;285
2012-08-05 11:00:00;26;326;326
2012-08-05 12:00:00;26;330;349
2012-08-05 13:00:00;27;329;349
2012-08-05 14:00:00;28;321;326
2012-08-05 15:00:00;27;312;286
2012-08-05 16:00:00;25;298;228
2012-08-05 17:00:00;22;271;159
2012-08-05 18:00:00;19;211;81
2012-08-05 19:00:00;8;82;17
2012-08-05 20:00:00;0;0;0
2012-08-06 05:00:00;0;0;0
2012-08-06 06:00:00;7;112;18
2012-08-06 07:00:00;16;241;86
2012-08-06 08:00:00;21;293;166
2012-08-06 09:00:00;23;319;240
2012-08-06 10:00:00;25;333;298
2012-08-06 11:00:00;26;338;340
2012-08-06 12:00:00;28;341;360
2012-08-06 13:00:00;28;339;359
2012-08-06 14:00:00;28;334;336
2012-08-06 15:00:00;26;327;293
2012-08-06 16:00:00;24;313;234
2012-08-06 17:00:00;21;286;160
2012-08-06 18:00:00;16;232;81
2012-08-06 19:00:00;6;93;15
2012-08-06 20:00:00;0;0;0
2012-08-07 05:00:00;0;0;0
2012-08-07 06:00:00;8;85;17
2012-08-07 07:00:00;18;220;82
2012-08-07 08:00:00;25;276;160
2012-08-07 09:00:00;27;301;232
2012-08-07 10:00:00;33;309;288
2012-08-07 11:00:00;34;320;330
2012-08-07 12:00:00;35;324;351
2012-08-07 13:00:00;36;321;349
2012-08-07 14:00:00;39;310;325
2012-08-07 15:00:00;44;283;278
2012-08-07 16:00:00;47;249;215
2012-08-07 17:00:00;42;206;143
2012-08-07 18:00:00;30;140;70
2012-08-07 19:00:00;9;29;13
2012-08-07 20:00:00;0;0;0
2012-08-08 05:00:00;0;0;0
2012-08-08 06:00:00;10;6;11
2012-08-08 07:00:00;45;34;56
2012-08-08 08:00:00;75;46;100
2012-08-08 09:00:00;98;152;202
2012-08-08 10:00:00;112;167;254
2012-08-08 11:00:00;107;207;302
2012-08-08 12:00:00;115;211;321
2012-08-08 13:00:00;103;223;322
2012-08-08 14:00:00;97;220;302
2012-08-08 15:00:00;93;202;259
2012-08-08 16:00:00;84;171;202
2012-08-08 17:00:00;67;128;131
2012-08-08 18:00:00;42;59;60
2012-08-08 19:00:00;11;5;12
2012-08-08 20:00:00;0;0;0
2012-08-10 05:00:00;0;0;0
2012-08-10 06:00:00;11;5;11
2012-08-10 07:00:00;42;61;60
2012-08-10 08:00:00;67;128;131
2012-08-10 09:00:00;83;172;202
2012-08-10 10:00:00;95;197;258
2012-08-10 11:00:00;101;213;300
2012-08-10 12:00:00;104;222;322
2012-08-10 13:00:00;102;227;324
2012-08-10 14:00:00;97;224;304
2012-08-10 15:00:00;92;206;263
2012-08-10 16:00:00;83;175;202
2012-08-10 17:00:00;67;126;129
2012-08-10 18:00:00;40;55;57
2012-08-10 19:00:00;9;3;9
2012-08-10 20:00:00;0;0;0
2012-08-11 05:00:00;0;0;0
2012-08-11 06:00:00;8;4;9
2012-08-11 07:00:00;41;74;62
2012-08-11 08:00:00;63;151;139
2012-08-11 09:00:00;81;190;211
2012-08-11 10:00:00;90;219;271
2012-08-11 11:00:00;97;232;311
2012-08-11 12:00:00;101;235;332
2012-08-11 13:00:00;103;233;332
2012-08-11 14:00:00;100;225;310
2012-08-11 15:00:00;94;207;266
2012-08-11 16:00:00;85;175;205
2012-08-11 17:00:00;69;129;132
2012-08-11 18:00:00;40;65;59
2012-08-11 19:00:00;9;5;9
2012-08-11 20:00:00;0;0;0
2012-08-12 05:00:00;0;0;0
2012-08-12 06:00:00;9;11;10
2012-08-12 07:00:00;39;65;57
2012-08-12 08:00:00;44;203;144
2012-08-12 09:00:00;50;259;225
2012-08-12 10:00:00;76;268;297
2012-08-12 11:00:00;74;275;329
2012-08-12 12:00:00;83;270;347
2012-08-12 13:00:00;49;306;347
2012-08-12 14:00:00;51;296;324
2012-08-12 15:00:00;41;292;280
2012-08-12 16:00:00;35;279;222
2012-08-12 17:00:00;24;266;152
2012-08-12 18:00:00;18;210;71
2012-08-12 19:00:00;6;53;10
2012-08-12 20:00:00;0;0;0
2012-08-13 05:00:00;0;0;0
2012-08-13 20:00:00;0;0;0
2012-08-14 05:00:00;0;0;0
2012-08-14 06:00:00;6;63;10
2012-08-14 07:00:00;18;200;67
2012-08-14 08:00:00;23;264;147
2012-08-14 09:00:00;25;292;221
2012-08-14 10:00:00;27;309;280
2012-08-14 11:00:00;25;323;323
2012-08-14 12:00:00;24;330;345
2012-08-14 13:00:00;26;328;345
2012-08-14 14:00:00;24;326;324
2012-08-14 15:00:00;24;316;282
2012-08-14 16:00:00;23;300;222
2012-08-14 17:00:00;22;267;145
2012-08-14 18:00:00;16;199;65
2012-08-14 19:00:00;5;52;9
2012-08-14 20:00:00;0;0;0
2012-08-15 05:00:00;0;0;0
2012-08-15 06:00:00;3;0;3
2012-08-15 07:00:00;25;0;25
2012-08-15 08:00:00;71;0;71
2012-08-15 09:00:00;121;34;148
2012-08-15 10:00:00;44;278;280
2012-08-15 11:00:00;36;298;319
2012-08-15 12:00:00;34;303;337
2012-08-15 13:00:00;32;304;335
2012-08-15 14:00:00;31;301;315
2012-08-15 15:00:00;28;293;273
2012-08-15 16:00:00;25;277;213
2012-08-15 17:00:00;21;249;140
2012-08-15 18:00:00;16;192;62
2012-08-15 19:00:00;5;53;9
2012-08-15 20:00:00;0;0;0
2012-08-16 05:00:00;0;0;0
2012-08-16 06:00:00;5;49;10
2012-08-16 07:00:00;17;189;64
2012-08-16 08:00:00;27;236;141
2012-08-16 09:00:00;34;261;213
2012-08-16 10:00:00;39;276;273
2012-08-16 11:00:00;43;286;314
2012-08-16 12:00:00;45;290;333
2012-08-16 13:00:00;47;290;333
2012-08-16 14:00:00;48;281;312
2012-08-16 15:00:00;51;262;269
2012-08-16 16:00:00;49;235;209
2012-08-16 17:00:00;42;193;136
2012-08-16 18:00:00;29;121;60
2012-08-16 19:00:00;7;23;9
2012-08-16 20:00:00;0;0;0
2012-08-17 05:00:00;0;0;0
2012-08-17 06:00:00;8;3;8
2012-08-17 07:00:00;37;61;54
2012-08-17 08:00:00;61;131;126
2012-08-17 09:00:00;78;174;198
2012-08-17 10:00:00;90;198;255
2012-08-17 11:00:00;101;208;295
2012-08-17 12:00:00;110;205;314
2012-08-17 13:00:00;109;207;314
2012-08-17 14:00:00;97;212;296
2012-08-17 15:00:00;89;198;255
2012-08-17 16:00:00;77;177;198
2012-08-17 17:00:00;57;144;128
2012-08-17 18:00:00;37;70;54
2012-08-17 19:00:00;6;6;8
2012-08-17 20:00:00;0;0;0
2012-08-18 05:00:00;0;0;0
2012-08-18 06:00:00;8;3;8
2012-08-18 07:00:00;37;61;54
2012-08-18 08:00:00;61;131;126
2012-08-18 09:00:00;78;174;198
2012-08-18 10:00:00;90;198;255
2012-08-18 11:00:00;101;208;295
2012-08-18 12:00:00;110;205;314
2012-08-18 13:00:00;109;207;314
2012-08-18 14:00:00;97;212;296
2012-08-18 15:00:00;89;198;255
2012-08-18 16:00:00;77;177;198
2012-08-18 17:00:00;57;144;128
2012-08-18 18:00:00;37;70;54
2012-08-18 19:00:00;6;6;8
2012-08-18 20:00:00;0;0;0
2012-08-19 05:00:00;0;0;0
2012-08-19 06:00:00;7;0;7
2012-08-19 07:00:00;41;20;47
2012-08-19 08:00:00;75;68;110
2012-08-19 09:00:00;108;52;144
2012-08-19 10:00:00;143;107;236
2012-08-19 11:00:00;170;71;239
2012-08-19 12:00:00;165;76;242
2012-08-19 13:00:00;153;139;293
2012-08-19 14:00:00;134;152;280
2012-08-19 15:00:00;133;93;213
2012-08-19 16:00:00;100;119;184
2012-08-19 17:00:00;75;78;114
2012-08-19 18:00:00;40;27;48
2012-08-19 19:00:00;5;0;5
2012-08-19 20:00:00;0;0;0
2012-08-20 05:00:00;0;0;0
2012-08-20 06:00:00;5;0;5
2012-08-20 07:00:00;34;61;50
2012-08-20 08:00:00;56;134;123
2012-08-20 09:00:00;70;180;196
2012-08-20 10:00:00;80;205;253
2012-08-20 11:00:00;85;222;296
2012-08-20 12:00:00;84;234;318
2012-08-20 13:00:00;88;230;317
2012-08-20 14:00:00;90;218;298
2012-08-20 15:00:00;90;194;255
2012-08-20 16:00:00;81;134;174
2012-08-20 17:00:00;60;114;117
2012-08-20 18:00:00;36;50;50
2012-08-20 19:00:00;6;2;6
2012-08-20 20:00:00;0;0;0
2012-08-21 05:00:00;0;0;0
2012-08-21 06:00:00;5;1;6
2012-08-21 07:00:00;37;40;47
2012-08-21 08:00:00;63;111;118
2012-08-21 09:00:00;78;164;193
2012-08-21 10:00:00;86;196;253
2012-08-21 11:00:00;91;213;293
2012-08-21 12:00:00;93;220;313
2012-08-21 13:00:00;93;220;313
2012-08-21 14:00:00;87;219;295
2012-08-21 15:00:00;78;212;257
2012-08-21 16:00:00;68;190;200
2012-08-21 17:00:00;53;152;127
2012-08-21 18:00:00;32;79;53
2012-08-21 19:00:00;5;4;6
2012-08-21 20:00:00;0;0;0
2012-08-22 05:00:00;0;0;0
2012-08-22 06:00:00;5;7;6
2012-08-22 07:00:00;30;94;53
2012-08-22 08:00:00;45;179;131
2012-08-22 09:00:00;54;224;207
2012-08-22 10:00:00;60;246;266
2012-08-22 11:00:00;58;266;310
2012-08-22 12:00:00;51;287;335
2012-08-22 13:00:00;36;308;342
2012-08-22 14:00:00;29;312;322
2012-08-22 15:00:00;28;301;279
2012-08-22 16:00:00;27;282;219
2012-08-22 17:00:00;27;239;139
2012-08-22 18:00:00;19;171;57
2012-08-22 19:00:00;4;39;6
2012-08-22 20:00:00;0;0;0
2012-08-23 05:00:00;0;0;0
2012-08-23 06:00:00;4;42;6
2012-08-23 07:00:00;16;186;59
2012-08-23 08:00:00;23;250;139
2012-08-23 09:00:00;26;280;216
2012-08-23 10:00:00;28;295;274
2012-08-23 11:00:00;28;303;314
2012-08-23 12:00:00;27;309;334
2012-08-23 13:00:00;28;305;332
2012-08-23 14:00:00;28;300;312
2012-08-23 15:00:00;28;290;271
2012-08-23 16:00:00;27;271;211
2012-08-23 17:00:00;24;239;135
2012-08-23 18:00:00;16;174;56
2012-08-23 19:00:00;3;32;6
2012-08-23 20:00:00;0;0;0
2012-08-24 05:00:00;0;0;0
2012-08-24 06:00:00;3;45;6
2012-08-24 07:00:00;14;196;58
2012-08-24 08:00:00;19;259;139
2012-08-24 09:00:00;23;287;217
2012-08-24 10:00:00;24;307;279
2012-08-24 11:00:00;26;306;315
2012-08-24 12:00:00;26;308;332
2012-08-24 13:00:00;26;309;332
2012-08-24 14:00:00;26;306;314
2012-08-24 15:00:00;26;295;271
2012-08-24 16:00:00;24;277;211
2012-08-24 17:00:00;21;246;135
2012-08-24 18:00:00;15;182;55
2012-08-24 19:00:00;3;38;6
2012-08-24 20:00:00;0;0;0
2012-08-25 05:00:00;0;0;0
2012-08-25 06:00:00;3;40;6
2012-08-25 07:00:00;13;186;53
2012-08-25 08:00:00;17;247;130
2012-08-25 09:00:00;20;277;206
2012-08-25 10:00:00;21;291;263
2012-08-25 11:00:00;23;296;304
2012-08-25 12:00:00;24;300;323
2012-08-25 13:00:00;24;297;322
2012-08-25 14:00:00;24;294;303
2012-08-25 15:00:00;25;284;262
2012-08-25 16:00:00;23;268;204
2012-08-25 17:00:00;19;240;130
2012-08-25 18:00:00;14;177;52
2012-08-25 19:00:00;3;34;5
2012-08-25 20:00:00;0;0;0
2012-08-26 05:00:00;0;0;0
2012-08-26 06:00:00;3;41;6
2012-08-26 07:00:00;13;191;54
2012-08-26 08:00:00;18;256;134
2012-08-26 09:00:00;21;285;211
2012-08-26 10:00:00;22;300;271
2012-08-26 11:00:00;22;311;314
2012-08-26 12:00:00;22;318;336
2012-08-26 13:00:00;23;319;337
2012-08-26 14:00:00;24;312;316
2012-08-26 15:00:00;29;293;272
2012-08-26 16:00:00;31;265;211
2012-08-26 17:00:00;26;235;133
2012-08-26 18:00:00;19;162;54
2012-08-26 19:00:00;3;28;5
2012-08-26 20:00:00;0;0;0
2012-08-27 05:00:00;0;0;0
2012-08-27 06:00:00;5;16;7
2012-08-27 07:00:00;39;109;62
2012-08-27 08:00:00;42;113;98
2012-08-27 09:00:00;87;109;160
2012-08-27 10:00:00;128;91;205
2012-08-27 11:00:00;157;65;221
2012-08-27 12:00:00;117;86;204
2012-08-27 13:00:00;94;156;252
2012-08-27 14:00:00;52;269;307
2012-08-27 15:00:00;42;266;265
2012-08-27 16:00:00;36;253;208
2012-08-27 17:00:00;30;220;133
2012-08-27 18:00:00;19;154;51
2012-08-27 19:00:00;3;24;5
2012-08-27 20:00:00;0;0;0
2012-08-28 05:00:00;0;0;0
2012-08-28 06:00:00;3;33;5
2012-08-28 07:00:00;15;176;50
2012-08-28 08:00:00;21;240;132
2012-08-28 09:00:00;23;273;209
2012-08-28 10:00:00;27;285;266
2012-08-28 11:00:00;29;292;306
2012-08-28 12:00:00;42;283;324
2012-08-28 13:00:00;34;289;323
2012-08-28 14:00:00;23;304;311
2012-08-28 15:00:00;25;288;268
2012-08-28 16:00:00;34;251;205
2012-08-28 17:00:00;33;199;124
2012-08-28 18:00:00;25;152;54
2012-08-28 19:00:00;3;11;4
2012-08-28 20:00:00;0;0;0
2012-08-29 05:00:00;0;0;0
2012-08-29 06:00:00;2;32;4
2012-08-29 07:00:00;13;174;47
2012-08-29 08:00:00;19;244;130
2012-08-29 09:00:00;22;273;206
2012-08-29 10:00:00;23;289;264
2012-08-29 11:00:00;22;299;306
2012-08-29 12:00:00;25;302;324
2012-08-29 13:00:00;25;303;326
2012-08-29 14:00:00;24;304;311
2012-08-29 15:00:00;23;293;269
2012-08-29 16:00:00;21;278;210
2012-08-29 17:00:00;19;247;132
2012-08-29 18:00:00;14;180;48
2012-08-29 19:00:00;2;31;4
2012-08-29 20:00:00;0;0;0
2012-08-30 05:00:00;0;0;0
2012-08-30 06:00:00;2;33;4
2012-08-30 07:00:00;12;179;46
2012-08-30 08:00:00;19;247;131
2012-08-30 09:00:00;23;276;208
2012-08-30 10:00:00;25;293;269
2012-08-30 11:00:00;41;283;307
2012-08-30 12:00:00;65;241;305
2012-08-30 13:00:00;88;208;296
2012-08-30 14:00:00;138;125;260
2012-08-30 15:00:00;106;101;189
2012-08-30 16:00:00;37;264;216
2012-08-30 17:00:00;24;234;130
2012-08-30 18:00:00;15;167;47
2012-08-30 19:00:00;3;26;4
2012-08-30 20:00:00;0;0;0
2012-08-31 05:00:00;0;0;0
2012-08-31 06:00:00;3;16;4
2012-08-31 07:00:00;16;153;46
2012-08-31 08:00:00;24;231;128
2012-08-31 09:00:00;33;259;206
2012-08-31 10:00:00;51;251;260
2012-08-31 11:00:00;72;222;282
2012-08-31 12:00:00;90;205;295
2012-08-31 13:00:00;126;154;282
2012-08-31 14:00:00;128;133;254
2012-08-31 15:00:00;85;188;243
2012-08-31 16:00:00;40;237;201
2012-08-31 17:00:00;40;176;120
2012-08-31 18:00:00;20;103;41
2012-08-31 19:00:00;3;6;3
2012-08-31 20:00:00;0;0;0
2012-09-01 05:00:00;0;0;0
2012-09-01 06:00:00;2;8;3
2012-09-01 07:00:00;19;110;43
2012-09-01 08:00:00;28;202;121
2012-09-01 09:00:00;33;237;194
2012-09-01 10:00:00;40;253;252
2012-09-01 11:00:00;43;263;292
2012-09-01 12:00:00;69;238;305
2012-09-01 13:00:00;105;173;280
2012-09-01 14:00:00;87;215;293
2012-09-01 15:00:00;79;189;239
2012-09-01 16:00:00;52;206;195
2012-09-01 17:00:00;37;201;129
2012-09-01 18:00:00;28;146;55
2012-09-01 19:00:00;4;14;5
2012-09-01 20:00:00;0;0;0
2012-09-02 05:00:00;0;0;0
2012-09-02 06:00:00;2;27;3
2012-09-02 07:00:00;12;182;44
2012-09-02 08:00:00;19;249;127
2012-09-02 09:00:00;21;278;207
2012-09-02 10:00:00;24;292;266
2012-09-02 11:00:00;27;298;306
2012-09-02 12:00:00;28;301;326
2012-09-02 13:00:00;30;297;325
2012-09-02 14:00:00;30;293;305
2012-09-02 15:00:00;27;286;265
2012-09-02 16:00:00;26;267;204
2012-09-02 17:00:00;23;230;125
2012-09-02 18:00:00;15;149;43
2012-09-02 19:00:00;2;14;3
2012-09-02 20:00:00;0;0;0
2012-09-03 05:00:00;0;0;0
2012-09-03 06:00:00;2;10;3
2012-09-03 07:00:00;17;134;42
2012-09-03 08:00:00;25;217;120
2012-09-03 09:00:00;27;257;199
2012-09-03 10:00:00;30;276;259
2012-09-03 11:00:00;32;283;299
2012-09-03 12:00:00;34;287;318
2012-09-03 13:00:00;36;286;320
2012-09-03 14:00:00;52;259;297
2012-09-03 15:00:00;59;201;225
2012-09-03 16:00:00;49;177;174
2012-09-03 17:00:00;38;24;50
2012-09-03 18:00:00;23;53;32
2012-09-03 19:00:00;2;4;2
2012-09-03 20:00:00;0;0;0
2012-09-04 05:00:00;0;0;0
2012-09-04 06:00:00;2;10;3
2012-09-04 07:00:00;17;133;42
2012-09-04 08:00:00;25;215;120
2012-09-04 09:00:00;29;253;197
2012-09-04 10:00:00;30;274;257
2012-09-04 11:00:00;32;284;298
2012-09-04 12:00:00;30;290;318
2012-09-04 13:00:00;30;291;319
2012-09-04 14:00:00;30;286;298
2012-09-04 15:00:00;30;274;257
2012-09-04 16:00:00;29;252;195
2012-09-04 17:00:00;24;216;117
2012-09-04 18:00:00;15;139;39
2012-09-04 19:00:00;2;10;2
2012-09-04 20:00:00;0;0;0
2012-09-05 05:00:00;0;0;0
2012-09-05 06:00:00;2;13;2
2012-09-05 07:00:00;13;149;39
2012-09-05 08:00:00;21;227;117
2012-09-05 09:00:00;25;259;197
2012-09-05 10:00:00;29;273;255
2012-09-05 11:00:00;31;283;297
2012-09-05 12:00:00;40;276;312
2012-09-05 13:00:00;44;270;312
2012-09-05 14:00:00;42;263;292
2012-09-05 15:00:00;42;248;249
2012-09-05 16:00:00;41;220;189
2012-09-05 17:00:00;33;181;112
2012-09-05 18:00:00;22;89;38
2012-09-05 19:00:00;3;5;3
2012-09-05 20:00:00;0;0;0
2012-09-06 05:00:00;0;0;0
2012-09-06 06:00:00;1;1;1
2012-09-06 07:00:00;19;76;34
2012-09-06 08:00:00;35;167;105
2012-09-06 09:00:00;44;208;182
2012-09-06 10:00:00;50;231;242
2012-09-06 11:00:00;54;244;282
2012-09-06 12:00:00;56;247;302
2012-09-06 13:00:00;56;248;303
2012-09-06 14:00:00;58;238;282
2012-09-06 15:00:00;58;218;240
2012-09-06 16:00:00;55;183;179
2012-09-06 17:00:00;44;137;104
2012-09-06 18:00:00;23;59;34
2012-09-06 19:00:00;2;1;2
2012-09-06 20:00:00;0;0;0
2012-09-07 05:00:00;0;0;0
2012-09-07 06:00:00;1;0;1
2012-09-07 07:00:00;15;20;20
2012-09-07 08:00:00;42;159;110
2012-09-07 09:00:00;57;173;171
2012-09-07 10:00:00;86;138;202
2012-09-07 11:00:00;65;230;283
2012-09-07 12:00:00;60;243;303
